0,N
volume(mm^3)	11581.9,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	6
trunk volume(mm^3)	10885.6,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	7
branch volume(mm^3)	696.265,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	8
total surface area(mm^2)	17780.7,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	9
total radius of end regions(mm)	15.7268,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	10
total area of end regions(mm^2)	2035.91,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	11
irregularity	5.48086,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	12
area of end region 1(mm^2)	1368.05,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	13
radius of end region 1(mm)	8.08988,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	14
irregularity of end region 1	0.150291,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	15
area of end region 2(mm^2)	667.866,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	16
radius of end region 2(mm)	7.63697,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	17
irregularity of end region 2	0.274349,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	18
qa	0.0917128,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	19
dti_fa	0.398957,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	20
md	0.831805,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	21
ad	1.19464,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	22
rd	0.650388,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	23
iso	0.262134,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	24
rdi	0.174201,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	25
nrdi02L	0.223306,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	26
nrdi04L	0.0876534,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	27
nrdi06L	0.0134752,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	28
,sub-10523_dwi.Uncinate_Fasciculus_R.stat.txt	29
