0,N
qa	0.174665,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.480394,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.816667,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27253,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.588735,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.375731,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.259458,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.332544,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.130508,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0200429,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10492_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	7688,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	91.0269,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	39.5729,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.30023,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.33152,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.4158,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	11020.8,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	7918.42,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3102.34,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23680.8,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	22.6772,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	3141.51,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.66962,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	1382.74,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.7762,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.315081,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1758.78,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	10.901,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.21226,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.162061,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.484489,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.778454,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.23099,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.552188,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.353907,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.245392,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.314218,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.123172,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0187955,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10506_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	4998,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	83.2871,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	37.1467,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.24211,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.11698,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	11.7026,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	8958.41,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	4990.39,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	3968.02,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	21337.4,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	23.4309,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2238.62,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.9684,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	737.394,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	11.6899,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.582199,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1501.23,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	11.741,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.288478,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.157967,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.493283,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.807584,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27313,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.574813,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.307068,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.218268,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.279611,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.109667,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0167852,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10517_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
number of tracts	6624,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	0
mean length(mm)	95.8254,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	1
span(mm)	41.1342,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	2
curl	2.32958,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	3
elongation	7.53491,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	4
diameter(mm)	12.7175,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	5
volume(mm^3)	12172.4,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	6
trunk volume(mm^3)	6620.88,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	7
branch volume(mm^3)	5551.51,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	8
total surface area(mm^2)	23171.6,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	9
total radius of end regions(mm)	21.0992,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	10
total area of end regions(mm^2)	2823.25,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	11
irregularity	6.05234,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	12
area of end region 1(mm^2)	895.057,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	13
radius of end region 1(mm)	8.57608,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	14
irregularity of end region 1	0.258153,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	15
area of end region 2(mm^2)	1928.19,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	16
radius of end region 2(mm)	12.5232,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	17
irregularity of end region 2	0.255522,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	18
qa	0.120232,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	19
dti_fa	0.547027,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	20
md	0.753639,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	21
ad	1.27454,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	22
rd	0.493191,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	23
iso	0.222073,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	24
rdi	0.157547,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	25
nrdi02L	0.201626,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	26
nrdi04L	0.0789846,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	27
nrdi06L	0.0120088,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	28
,sub-10523_dwi.Cingulum_Frontal_Parietal_R.stat.txt	29
