0,N
qa	0.1818,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.476176,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.853624,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.32548,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.617695,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.400126,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.274316,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.35195,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.138298,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.02139,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10492_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	9205,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	111.446,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	44.408,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.50959,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	7.57105,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	14.72,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	18965.6,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	11320.4,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	7645.2,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	37034.2,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	24.3975,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	5135.32,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	7.18593,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	2111.32,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.6611,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.202338,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	3024,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	12.7364,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.168523,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.183422,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.516623,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.804784,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.30981,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.55227,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.36662,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.255829,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.327807,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.128607,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0197161,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10506_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	6487,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	92.6997,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	39.0108,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.37626,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	8.12279,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	11.4123,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	9482.32,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	5187.22,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	4295.1,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	20124.1,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	19.8459,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	2608.79,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	6.05501,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1303.42,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	9.81562,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.232222,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	1305.37,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.0303,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.242125,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.173733,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.51293,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.827726,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.35645,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.563361,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.322116,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.229807,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.294449,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.115513,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0177028,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10517_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
number of tracts	8920,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	0
mean length(mm)	109.949,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	1
span(mm)	47.8935,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	2
curl	2.29569,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	3
elongation	8.31854,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	4
diameter(mm)	13.2173,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	5
volume(mm^3)	15085.7,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	6
trunk volume(mm^3)	14228.9,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	7
branch volume(mm^3)	856.866,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	8
total surface area(mm^2)	26701.9,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	9
total radius of end regions(mm)	22.7871,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	10
total area of end regions(mm^2)	4208.92,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	11
irregularity	5.84869,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	12
area of end region 1(mm^2)	1581.53,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	13
radius of end region 1(mm)	11.9923,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	14
irregularity of end region 1	0.285679,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	15
area of end region 2(mm^2)	2627.4,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	16
radius of end region 2(mm)	10.7948,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	17
irregularity of end region 2	0.139333,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	18
qa	0.119622,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	19
dti_fa	0.519707,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	20
md	0.753654,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	21
ad	1.25089,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	22
rd	0.505035,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	23
iso	0.249222,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	24
rdi	0.172204,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	25
nrdi02L	0.220414,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	26
nrdi04L	0.0863592,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	27
nrdi06L	0.0131423,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	28
,sub-10523_dwi.Cingulum_Frontal_Parietal_L.stat.txt	29
